1.788345	0.0160696
1.787385	0.016043
1.786424	0.0160167
1.785464	0.0159906
1.784503	0.0159647
1.783543	0.0159391
1.782582	0.0159138
1.781622	0.0158886
1.780661	0.0158638
1.779701	0.0158391
1.778740	0.0158147
1.777779	0.0157905
1.776819	0.0157666
1.775858	0.0157428
1.774898	0.0157194
1.773937	0.0156961
1.772977	0.0156731
1.772016	0.0156503
1.771056	0.0156277
1.770095	0.0156054
1.769135	0.0155833
1.768174	0.0155614
1.767214	0.0155397
1.766253	0.0155183
1.765293	0.0154971
1.764332	0.0154761
1.763372	0.0154553
1.762411	0.0154347
1.761451	0.0154144
1.760490	0.0153943
1.759530	0.0153744
1.758569	0.0153547
1.757609	0.0153352
1.756648	0.015316
1.755688	0.015297
1.754727	0.0152782
1.753766	0.0152595
1.752806	0.0152412
1.751845	0.015223
1.750885	0.015205
1.749924	0.0151872
1.748964	0.0151697
1.748003	0.0151523
1.747043	0.0151352
1.746082	0.0151183
1.745122	0.0151016
1.744161	0.015085
1.743201	0.0150687
1.742240	0.0150526
1.741280	0.0150367
1.740319	0.015021
1.739359	0.0150055
1.738398	0.0149902
1.737438	0.0149751
1.736477	0.0149602
1.735517	0.0149455
1.734556	0.014931
1.733596	0.0149167
1.732635	0.0149025
1.731675	0.0148886
1.730714	0.0148749
1.729753	0.0148614
1.728793	0.014848
1.727832	0.0148349
1.726872	0.0148219
1.725911	0.0148092
1.724951	0.0147966
1.723990	0.0147842
1.723030	0.014772
1.722069	0.01476
1.721109	0.0147482
1.720148	0.0147365
1.719188	0.0147251
1.718227	0.0147138
1.717267	0.0147027
1.716306	0.0146918
1.715346	0.0146811
1.714385	0.0146706
1.713425	0.0146602
1.712464	0.01465
1.711504	0.01464
1.710543	0.0146302
1.709583	0.0146206
1.708622	0.0146111
1.707662	0.0146018
1.706701	0.0145927
1.705740	0.0145837
1.704780	0.0145749
1.703819	0.0145663
1.702859	0.0145579
1.701898	0.0145496
1.700938	0.0145416
1.699977	0.0145336
1.699017	0.0145259
1.698056	0.0145183
1.697096	0.0145108
1.696135	0.0145036
1.695175	0.0144965
1.694214	0.0144895
1.693254	0.0144828
1.692293	0.0144762
1.691333	0.0144697
1.690372	0.0144634
1.689412	0.0144573
1.688451	0.0144513
1.687491	0.0144454
1.686530	0.0144398
1.685570	0.0144342
1.684609	0.0144289
1.683649	0.0144236
1.682688	0.0144186
1.681727	0.0144137
1.680767	0.0144089
1.679806	0.0144042
1.678846	0.0143998
1.677885	0.0143954
1.676925	0.0143912
1.675964	0.0143872
1.675004	0.0143832
1.674043	0.0143795
1.673083	0.0143758
1.672122	0.0143723
